model,scenario,region,variable,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
GLUCOSE,Total,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2e/yr,30866.670236275455,31102.30533642705,31337.939858823935,31573.492825904796,31709.29075487394,31846.187097557173,31855.91292291921,31776.241352223497,31696.57289538636,31617.062465904157,31537.243076712126,30955.939262759002,30375.117838472215,29643.83177231511,28912.54145019449,28393.72838310338,28247.90235625277,27921.47217332909,27636.208943299345,27394.962917204426,26664.74970682423,26492.023232013275,26093.46444811987,25822.20059541952,25347.89440831848,24708.34551418445,24074.549203566952,23557.92329942959,23086.09642092307,22619.957958602718,22179.385744407387,21729.52251073634,21054.728880128212,20379.69666018602,19685.80156106577,18988.21793926916,18289.118998388672,17584.67325682966,16883.431971547998,16181.420205207252,15478.201093150858,14937.311093150849,14396.421093150848,13855.601093150846,13314.711093150847,12773.821093150855,12233.001093150851,11692.111093150854,11151.221093150854,10610.401093150851,10069.511093150857
GLUCOSE,Total,World,Emissions|CO2|Energy|Supply,Mt CO2e/yr,29762.546342519145,29988.403793763235,30214.260960409967,30440.037686732092,30567.15724189584,30694.28162654404,30694.2356819657,30604.79334565473,30515.354221888003,30426.07413443177,30336.485149011492,29766.34773635177,29195.58254466095,28474.358179836297,27753.134110000006,27244.3925897792,27108.642496728662,26793.30251814933,26518.11060254254,26286.94063691433,25566.80773019855,25404.16615103162,25015.69718335328,24754.5275695781,24291.231262904214,23661.77187010496,23038.069077004442,22531.541380880746,22069.81658923341,21613.784765809625,21183.322953489867,20744.394949972884,20079.707289513022,19414.785415807655,18731.004364309585,18043.53903959029,17354.561974237622,16660.989354037618,15969.865747291511,15277.975812500901,14584.882006478785,14043.99200647878,13503.102006478775,12962.282006478777,12421.392006478774,11880.50200647878,11339.682006478783,10798.79200647878,10257.902006478784,9717.08200647878,9176.19200647878
GLUCOSE,Total,World,Emissions|CO2|Industrial Processes,Mt CO2e/yr,1104.1238937563078,1113.9015426638011,1123.6788984139664,1133.4551391727002,1142.1335129781005,1151.905471013125,1161.6772409535067,1171.448006568775,1181.2186734983507,1190.9883314723832,1200.7579277006444,1189.5915264072341,1179.5352938112649,1169.4735924788151,1159.4073401944863,1149.3357933241866,1139.2598595241057,1128.1696551797627,1118.0983407568092,1108.0222802900894,1097.9419766256865,1087.8570809816551,1077.7672647665859,1067.673025841418,1056.6631454142703,1046.5736440794997,1036.4801265625151,1026.3819185488348,1016.2798316896535,1006.1731927930986,996.0627909175138,985.1275607634591,975.0215906151972,964.9112443783577,954.7971967561842,944.6788996788694,934.5570241510462,923.6839027920433,913.5662242564858,903.4443927063512,893.3190866720727,893.3190866720727,893.3190866720728,893.3190866720728,893.3190866720727,893.3190866720727,893.3190866720727,893.3190866720728,893.3190866720727,893.3190866720728,893.3190866720727
GLUCOSE,Total,World,Final Energy|Industry|Solids|Coal,EJ/yr,8953.05119382631,9035.9046064324,9118.73624021953,9201.546701224837,9284.337150344618,9367.108142687808,9449.86368886554,9532.598490837432,9615.320662229718,9698.023976835451,9780.716373945248,9721.475852435971,9662.210127088883,9602.920039164432,9543.606417427376,9484.270408583643,9424.914008958127,9365.534426540384,9306.134992401883,9246.713581370743,9187.276969785322,9127.821634428416,9068.34500664952,9008.852988301507,8949.343811338975,8889.818821322933,8830.279757245971,8770.721697194123,8711.152558559577,8651.565373635196,8591.9679401248,8532.35541615279,8472.729184748312,8413.090809372383,8353.439399335617,8293.776627038651,8234.103549136342,8174.415562186869,8114.720021201337,8055.010172884334,7995.293327517134,7995.295639437376,7995.295639437378,7995.295639437378,7995.295639437378,7995.295639437376,7995.295639437376,7995.295639437374,7995.295639437374,7995.295639437376,7995.295639437376
GLUCOSE,Total,World,Final Energy|Other Sector|Solids|Coal,EJ/yr,1848.7430903958866,1871.9563327455432,1895.7647864375,1918.9780287871572,1942.7864824791134,1969.8099580766614,1999.2417010158051,2028.331440422716,2057.7631833618593,2086.8529227687704,2116.879877050213,2066.827606174006,2017.6354787413745,1971.202664158253,1924.5534774147736,1879.5900441898873,1835.883641563028,1792.8617712651053,1750.6868003473398,1708.7578123188973,1668.7258280373385,1628.0889520252442,1588.493777959857,1549.5011912654852,1510.7418974795346,1471.8248774188778,1433.6403755895853,1395.7436764244712,1357.8489953214385,1319.5523632482464,1282.2248775584587,1243.8346427092854,1205.7435212090434,1167.0085808188305,1143.4347773067416,1128.182726417962,1113.6625803538525,1099.5632689197141,1085.8119167628374,1072.1214391618278,1059.087898433107,1059.087898433107,1059.087898433107,1059.087898433107,1059.087898433107,1059.087898433107,1059.087898433107,1059.087898433107,1059.0878984331073,1059.0878984331075,1059.087898433107
GLUCOSE,Total,World,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,9.508450896,12.452841071999998,15.401425536000007,18.345815712,21.290205888,20.87916566400001,18.187361579107048,15.327367221739404,13.500029681187026,12.603884871075618,15.724598581395917,13.252650575581882,4.3833833529595605,1.6446018864595209,,0.11433618310959685,10.066291199999998,2.0121705187395644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLUCOSE,Total,World,Final Energy|Solids|Coal,EJ/yr,10811.302735118195,10920.313780249942,11029.902452193024,11138.870545723992,11248.413838711731,11357.797266428472,11467.292751460453,11576.257298481887,11686.583875272769,11797.480784475292,11913.320849576856,11801.556109185562,11684.228989183213,11575.767305209149,11468.159894842149,11363.974788956642,11270.863941721154,11160.408368324226,11056.82179274922,10955.47139368964,10856.00279782266,10755.91058645366,10656.838784609376,10558.354179566995,10460.085708818511,10361.64369874181,10263.920132835556,10166.465373618596,10069.001553881015,9971.117736883443,9874.19281768326,9776.190058862076,9678.472705957356,9580.099390191212,9496.874176642355,9421.959353456616,9347.766129490192,9273.978831106586,9200.531937964173,9127.13161204616,9054.381225950241,9054.383537870483,9054.383537870483,9054.383537870483,9054.383537870483,9054.383537870479,9054.383537870479,9054.383537870479,9054.383537870479,9054.383537870483,9054.383537870479
GLUCOSE,Total,World,Primary Energy|Biomass,EJ/yr,36.42341981730525,36.545733950773894,36.671184344075115,36.722461764302146,36.173143118277935,34.42681121551017,34.31859686759032,35.104630606010716,34.51556392884323,34.000882950471876,33.40871295842629,34.664798920747124,35.88554744718712,36.993984288579334,38.145957323614006,39.26329072692514,40.283607437004854,41.34398497959486,42.377935973342225,43.38938684149311,44.310024314267395,45.27729500534551,46.22201425262367,47.08750558732873,47.996467710396395,48.890884964494326,49.76821351491642,50.574606659006776,51.425923692806606,52.267149149090116,53.039853570842524,53.8615862492198,54.67333263775183,55.47906649567855,56.07126506368864,56.61295550463396,57.1414503793999,57.60737091702915,58.111898731771355,58.604835091544935,59.08646625548602,59.086466255485995,59.086466255486,59.086466255486,59.086466255486,59.08646625548597,59.086466255485995,59.08646625548601,59.08646625548597,59.08646625548597,59.08646625548597
GLUCOSE,Total,World,Primary Energy|Coal,EJ/yr,139.2476,140.3512,141.45479999999995,142.55830000000003,142.5583,142.5583,142.5583,141.5583,140.5583,139.5583,138.5583,134.5583,130.5583,126.5583,122.5583,120.93479306240707,123.4834497396942,124.02327100838177,125.01217575550942,126.4934960504959,122.50543221698595,124.75328927328435,124.47511290104346,125.62086666194745,124.50569544635586,121.53187673495479,118.6224495190653,117.02370571454969,115.92611296681672,114.8921999531278,114.14430496073679,113.30170984309721,109.93383892072724,106.56334816339664,102.98190463433536,99.35924999541707,95.71968550601368,92.02871659997332,88.36514158044193,84.6929946588468,81.00282246560843,74.95715790244718,68.90693418880059,62.857493472916936,57.87227331658346,55.726381585293396,51.97788102018193,47.90745313612857,45.53482780977164,43.58580546975908,41.10387567828111
GLUCOSE,Total,World,Primary Energy|Gas,EJ/yr,108.03539999999998,109.71700000000001,111.3986,113.0802,114.7618,116.4433,116.44329999999997,116.4433,116.4433,116.4433,116.4433,116.4433,116.4433,113.4433,110.4433,107.4433,104.4433,101.4433,98.44329999999998,95.44329999999998,92.4433,89.4433,86.44330000000002,83.44329999999998,80.4433,77.44329999999998,74.4433,71.4433,68.4433,65.4433,62.4433,59.4433,56.4433,53.4433,50.4433,47.4433,44.4433,41.4433,38.4433,35.4433,32.45140314221457,32.4433,32.4433,32.4433,32.4433,32.4433,32.4433,32.4433,32.4433,32.443299999999994,32.4433
GLUCOSE,Total,World,Primary Energy|Geothermal,EJ/yr,0.649389312,0.6266833920000001,0.60170688,0.5842485504,0.5613912576000001,0.5408550144,0.5179977216,0.4928698368,0.4700125439999999,0.4471552512,0.42661900799999997,0.40376171520000004,0.3786338304,0.35577653760000005,0.3329192448,0.310061952,0.28952570879999995,0.264397824,0.2415405312,0.2186832384,0.1958259456,0.17528970240000002,1.3501444608000002,1.4108449536,1.4692243968,1.543497984,1.6340189184000002,1.7245398528,1.8150607872,1.9055817216,1.996102656,2.1330445824,2.2699865088,2.4069284352,2.5438703616,2.6808122880000003,2.7899016191999992,2.8989909503999995,3.0104013312,3.1194906623999983,3.2285799936000004,3.2285799936000004,3.2285799936000004,4.423483826665363,5.6022318894917404,8.190206886464804,11.69343072624472,14.366016599380965,14.366016599380965,18.517213912665735,22.61170211796928
GLUCOSE,Total,World,Primary Energy|Hydro,EJ/yr,12.561203813760002,12.6517229064576,12.734546584435199,12.812557074105596,12.8842950281472,12.94976044656,13.006254680294399,13.059211495680001,12.8800844928,12.702379132799999,12.523252129920001,12.344125127040002,12.164998124159998,11.985871121279994,11.806744118399994,11.629038758399998,11.44991175552,11.270784752640006,11.091657749760001,10.912530746880002,12.865868064,14.820627024,16.773964341120003,18.72730165824,20.68063897536,22.633976292480007,24.03571617216,24.26602231872,24.496328465279998,24.72521296895999,24.954097472639994,25.1559707616,25.35784405056,25.559717339519988,25.76301227136,25.96488556032,26.09994163392,26.23499770752,26.37005378112,26.50510985472,26.6415875712,26.6415875712,26.641587571199995,26.6415875712,26.6415875712,26.6415875712,26.6415875712,26.6415875712,26.6415875712,26.6415875712,26.6415875712
GLUCOSE,Total,World,Primary Energy|Nuclear,EJ/yr,23.47999659320106,25.32524457837977,22.22134546719925,12.68885793384279,6.0214169932223385,6.7754800007614735,6.037544237113707,4.962863492312575,10.02798666315124,12.426043917938525,21.291520461142817,22.822748042508394,15.718973453704493,19.156344381224425,21.2626990282752,20.639214042623998,20.0174710046976,19.4049448547328,18.7866746872704,18.170146467532803,17.562802060799996,16.974894703679993,16.39442921184,15.80652185472,15.218614497599999,14.638149005759999,14.050241648640005,13.46233429152,12.88186879968,12.29396144256,11.706054085440002,11.125588593600002,13.79783347745637,13.315951031821873,18.475474469483487,23.641761811341443,25.33388967576116,30.18138612796467,36.654984951578435,42.67515130570659,46.23775339589238,46.23775339589238,46.23775339589238,46.2377533958924,46.23775339589239,46.23775339589238,46.23775339589238,46.23775339589238,46.23775339589238,46.2377533958924,46.2377533958924
GLUCOSE,Total,World,Primary Energy|Oil,EJ/yr,167.54559999999995,168.14630000000002,168.747,169.34769999999997,169.94830000000005,170.549,170.549,170.549,170.549,170.549,170.549,167.549,164.549,161.549,158.549,155.549,152.54900000000004,149.54899999999995,146.549,143.549,140.549,137.549,134.549,131.54900000000004,128.54899999999998,125.54900000000002,122.549,119.549,116.54900000000002,113.549,110.54899999999999,107.54900000000002,104.549,101.54899999999999,98.54900000000002,95.54899999999999,92.54899999999999,89.54899999999998,86.54900000000002,83.54899999999998,80.54899999999998,80.54899999999998,80.54899999999998,80.54899999999998,80.54899999999998,80.54899999999998,80.54899999999998,80.54900000000002,80.54899999999998,80.54899999999998,80.54899999999998
GLUCOSE,Total,World,Primary Energy|Solar,EJ/yr,0.77186189088,0.996553241856,1.219825472832,1.2671639353728001,1.314439338528,1.3617778010687998,1.407634084224,1.4549725467648,1.5023110093056002,1.5495864124608,1.62465141197952,1.7177409182592005,1.81695418404192,1.9208090299420804,2.02924239657408,2.140961282709119,2.2586778095760005,2.38109897594592,2.50816172243328,2.6383838696524804,2.7086194245921136,2.6988094088354893,2.6890310895655687,2.677833650295649,2.9614098802038176,3.0696450128327943,4.147733699680793,5.645881906528793,7.144030113376792,8.642178320224794,10.223269633808627,12.656322746850226,15.089375859891828,17.068310572933427,19.04866440597502,21.029018239016626,23.276166632058224,25.523315025099826,27.76904429814143,30.016192691183022,32.7088703778591,34.1848742041839,35.660878030508705,37.136881856833504,38.61288568315829,39.21150883004925,39.741363356014034,40.27121788197885,40.80107240794364,41.02295733540614,41.09666137055536
GLUCOSE,Total,World,Primary Energy|Wind,EJ/yr,1.3084917120000001,1.2656847456,1.2217487904000002,1.1781628848,1.1326091328,1.08657288,1.0405870848,0.9926050608,0.9450203904000001,0.8945438687999999,0.8453540159999999,0.7925375231999999,0.7371981503999999,0.6835806431999999,0.6283232639999999,0.5739078959999999,1.2397369248,1.9098611568,2.5858826208000005,3.2652942048,3.949694784,4.639655160000001,5.332996195200001,6.0322502304,7.271272204530091,8.747471547174968,10.290911949019844,11.84318243086472,13.404282992709598,14.974213634554474,16.55297435639935,18.140565158244225,19.736986040089107,21.342237001933984,22.956318043778854,24.579229165623733,26.210970367468608,27.85154164931349,29.500943011158363,31.15917445300324,32.826235974848124,33.62094317484812,34.41565037484812,35.21035757484812,36.005064774848115,36.79977197484812,37.59447917484812,38.36552254421985,38.365522544219864,38.04060579483127,38.04060579483127
GLUCOSE,Total,World,"Secondary Energy|Electricity|Coal, w/o CCS",EJ/yr,34.847269786278,34.746492084236124,34.44983925477365,36.06502020824136,35.67240104529088,35.554723278728716,37.42055339606448,36.872956246406396,35.708229766368,34.099945406705125,30.526141883444204,28.208510908517145,29.00675819426895,26.81769358865005,24.074840233655593,21.624239101662326,19.92899877385348,21.693767647735587,21.161760674344713,21.101794527903454,20.146912713520592,20.9580901899408,19.8851475318048,18.42160215992081,16.789645005465054,15.858798707693289,15.299989767916776,15.533913042080393,16.11724481121593,16.681670789403775,17.088828987484128,18.07206574703862,17.74613710132555,17.11896780440836,16.18992439022944,15.258414860850515,14.33003467827876,13.398525148899832,12.469481734720912,11.537972205341992,10.609592022770226,10.381064882595153,8.437790707580803,6.25408928789024,3.9156926308514364,3.0303705156285687,2.1483923572101205,1.0679751085091502,1.1431850956156904,1.1431850956156904,1.1431850956156904
GLUCOSE,Total,World,Secondary Energy|Liquids|Coal,EJ/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009456571720632205,0.3605827494715034,0.7558162087356681,1.4295399563889908,1.4295399563889908,1.4295399563889908,1.4295399563889897,1.4295399563890006,1.4295399563889908,,,,1.4295399563889908,1.4295399563889908,1.4295399563889908,0.3001200924485268,,,,,,,,
